multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa
2204,691 XC 80,2021/08/23,invalid_hour,,40,AV LIBERTADOR,R03,ERROR
2205,6NCE831,2020/07/05,10:32 AM,103.0,80,Av. Libertador,R02,PAGADA
2206,M20 CPR,invalid_date,19:34,68.0,60,Av Siempre Viva,,ERROR
2207,BM -351,2020-02-21,10:32 AM,54.0,60,AV LIBERTADOR,R01,ERROR
2208,990 XYK,2021-11-09,19:34,,60,AV LIBERTADOR,R03,ERROR
2209,N HZ 1002,2020/11/05,invalid_hour,,80,Ruta 9,,ERROR
2210,DI2 LOT,invalid_date,10:32 AM,,40,Av. Siempre Viva,,IMPAGA
2211,UW3932,2022-01-06,10:32 AM,,40,ruta 9,R01,IMPAGA
2212,GE 1466,2023/08/15,19:35,,60,Av. Libertador,R01,APELADA
2213,M43 1ZW,2023/02/08,invalid_hour,108.0,80,AV LIBERTADOR,R01,IMPAGA
2214,WE FLYN,29/04/2023,10:33 AM,71.0,80,Av. Libertador,,IMPAGA
2215,81-ZF-JD,2022/05/26,15:18,,40,Av Siempre Viva,R03,PAGADA
2216,,2021-02-11,invalid_hour,,40,Ruta 9,,ERROR
2217,BP717,2023/07/12,09:31,97.0,80,AV LIBERTADOR,R02,APELADA
2218,CT5 B876,invalid_date,19:35,,60,Ruta 9,R03,PAGADA
2219,HK 06 YMX,2021/03/24,invalid_hour,,80,AV LIBERTADOR,R02,APELADA
2220,X IIUME,invalid_date,10:33 AM,,40,AV LIBERTADOR,R03,APELADA
2221,VY 90 540,2020/04/15,09:31,61.0,60,Av Siempre Viva,R03,PAGADA
2222,57 777 70,18/05/2020,09:31,,40,Av. Siempre Viva,R02,PAGADA
2223,DK 414 N,invalid_date,19:35,,40,Av. Libertador,R01,IMPAGA
2224,FD 1475,21/01/2024,19:35,,80,Av Siempre Viva,R01,APELADA
2225,HF 3461,invalid_date,10:33 AM,81.0,60,Ruta 9,R03,PAGADA
2226,UM 96 201,2021/07/08,invalid_hour,106.0,40,av libertador,R02,PAGADA
2227,29 999 61,2020-12-24,invalid_hour,,80,Av Siempre Viva,R01,PAGADA
2228,BP717,24/04/2022,15:18,,40,AV LIBERTADOR,R03,PAGADA
2229,WU08 YWC,invalid_date,19:35,,60,AV LIBERTADOR,R03,ERROR
2230,GOOGLE,2023/03/13,09:31,115.0,40,Av Siempre Viva,,PAGADA
2231,831 MDB,2021-09-30,15:19,53.0,60,Av Siempre Viva,R01,ERROR
2232,DK 414 N,2020/05/10,19:36,,60,Av. Siempre Viva,R01,PAGADA
2233,VY 90 540,2023/04/10,10:33 AM,,60,AV LIBERTADOR,R01,PAGADA
2234,BX 55 DOG,20/03/2023,19:36,,60,Ruta 9,R03,ERROR
2235,FVIO UHP,invalid_date,15:19,,60,Av Siempre Viva,R02,APELADA
2236,409,2023/05/22,19:36,81.0,60,ruta 9,R02,IMPAGA
2237,M PX 9357,2020-12-09,15:19,84.0,60,av libertador,R01,APELADA
2238,UM 96 201,invalid_date,invalid_hour,,80,Ruta 9,R01,PAGADA
2239,J1S1,invalid_date,09:31,127.0,80,Av. Libertador,R03,APELADA
2240,990 XYK,2020/08/24,invalid_hour,,80,Av Siempre Viva,,ERROR
2241,HAMSTUR,2020-06-14,09:32,120.0,80,Av. Libertador,,IMPAGA
2242,BHRP 770,2022/05/27,09:32,75.0,80,Av Siempre Viva,R02,APELADA
2243,99 998 68,23/04/2021,invalid_hour,75.0,60,Ruta 9,R01,PAGADA
2244,RFH 373,invalid_date,19:36,44.0,40,Av Siempre Viva,,PAGADA
2245,99 998 68,2022-09-28,10:33 AM,91.0,40,Av. Libertador,R02,IMPAGA
2246,FVIO UHP,2022/02/23,invalid_hour,110.0,60,Av Siempre Viva,,ERROR
2247,WU08 YWC,2020/05/03,15:19,74.0,60,Av Siempre Viva,R03,IMPAGA
2248,BM -351,12/08/2021,15:19,112.0,60,Ruta 9,R03,PAGADA
2249,DK 414 N,2020/05/06,invalid_hour,,60,Av. Siempre Viva,R02,ERROR
2250,INTIGR8,2021/01/23,10:34 AM,117.0,40,Av Siempre Viva,R03,ERROR
2251,N HZ 1002,20/07/2022,invalid_hour,,40,ruta 9,,IMPAGA
2252,41 RS TZ,2020-10-06,invalid_hour,,40,Ruta 9,R01,IMPAGA
2253,HAMSTUR,2023/01/30,19:36,61.0,60,Av Siempre Viva,R01,IMPAGA
2254,DI2 LOT,04/04/2020,invalid_hour,,60,ruta 9,R01,IMPAGA
2255,6EVY261,2022/11/21,invalid_hour,99.0,80,Av. Libertador,R02,APELADA
2256,29 999 61,invalid_date,10:34 AM,,80,ruta 9,R03,IMPAGA
2257,29 999 61,2022-02-06,10:34 AM,,60,Av. Siempre Viva,,IMPAGA
2258,M VU 4688,invalid_date,09:32,,80,AV LIBERTADOR,R02,IMPAGA
2259,HF 58 HXP,2021-01-31,10:34 AM,,40,Av Siempre Viva,,PAGADA
2260,VNK296 GP,16/04/2021,10:34 AM,126.0,60,av libertador,R02,PAGADA
2261,66 111 72,invalid_date,15:20,136.0,80,AV LIBERTADOR,R02,PAGADA
2262,VTII AHV,2022/01/09,15:20,,80,Av. Libertador,R03,APELADA
2263,6NCE831,2022/09/17,invalid_hour,109.0,60,Av. Libertador,R02,APELADA
2264,CT5 B876,invalid_date,15:20,,80,AV LIBERTADOR,,IMPAGA
2265,UW3932,09/10/2020,09:32,,60,av libertador,R02,IMPAGA
2266,YLO8 WUE,2021-10-26,10:35 AM,,80,av libertador,R03,PAGADA
2267,GLEN1E,2023/04/02,15:20,109.0,80,Av Siempre Viva,R03,IMPAGA
2268,810 TCH,2020-12-20,15:20,,40,Av. Siempre Viva,R03,ERROR
2269,GE 1466,invalid_date,09:32,159.0,80,ruta 9,R03,APELADA
2270,HF 58 HXP,2022-08-16,19:37,101.0,80,Av. Siempre Viva,,ERROR
2271,W326 AVE,2021/03/02,09:33,60.0,60,Av Siempre Viva,R03,PAGADA
2272,589222,2020-10-11,09:33,,60,Ruta 9,,IMPAGA
2273,41 RS TZ,2022/12/30,09:33,,80,av libertador,,ERROR
2274,GE 1466,11/12/2020,10:35 AM,122.0,60,Ruta 9,R01,APELADA
2275,,2023-02-05,19:37,,80,AV LIBERTADOR,R01,IMPAGA
2276,6NCE831,19/11/2020,15:21,94.0,80,AV LIBERTADOR,R02,IMPAGA
2277,VNK296 GP,2021-11-24,invalid_hour,,80,Av Siempre Viva,R02,PAGADA
2278,M VU 4688,2021/03/05,09:33,105.0,80,av libertador,,ERROR
2279,0695 DVH,2020/10/02,10:35 AM,121.0,60,AV LIBERTADOR,R01,IMPAGA
2280,6EVY261,20/09/2020,19:37,,40,Av. Siempre Viva,R02,APELADA
2281,FD 1475,2020/07/06,09:33,67.0,40,Av. Siempre Viva,R03,ERROR
2282,81-ZF-JD,2021-03-16,09:34,,40,av libertador,R01,IMPAGA
2283,6NCE831,02/11/2022,09:34,56.0,60,av libertador,R01,ERROR
2284,M PX 9357,2021/02/09,09:34,,40,ruta 9,R02,IMPAGA
2285,GCP332,2023/08/17,19:37,,80,Av. Siempre Viva,R01,IMPAGA
2286,M PX 9357,invalid_date,09:34,66.0,40,Ruta 9,,IMPAGA
2287,DI2 LOT,06/03/2022,09:34,35.0,40,av libertador,R02,PAGADA
2288,81-ZF-JD,invalid_date,10:35 AM,114.0,40,Av Siempre Viva,R02,IMPAGA
2289,BX 55 DOG,2021/12/17,10:35 AM,91.0,60,Av. Libertador,R03,ERROR
2290,HF 58 HXP,2021/04/17,15:21,,40,Av. Libertador,,APELADA
2291,DI2 LOT,invalid_date,09:35,,80,Av. Libertador,R03,PAGADA
2292,OUTSTDN,19/09/2022,invalid_hour,55.0,60,av libertador,R02,ERROR
2293,DK 414 N,2022/05/03,15:21,,80,Av. Libertador,,IMPAGA
2294,W326 AVE,19/03/2023,19:37,,80,Ruta 9,,APELADA
2295,BX 55 DOG,2023/08/24,15:21,,80,Ruta 9,R03,PAGADA
2296,3646 HBH,invalid_date,10:36 AM,116.0,60,ruta 9,R02,PAGADA
2297,810 TCH,2022/05/03,15:21,80.0,60,ruta 9,,ERROR
2298,PIW 4215,2020/01/04,09:35,,80,Ruta 9,R01,IMPAGA
2299,VY 90 540,2022-04-26,invalid_hour,,40,Av Siempre Viva,R03,APELADA
2300,MX60 NZA,invalid_date,invalid_hour,,40,av libertador,R03,PAGADA
2301,AWS 167,invalid_date,19:38,,60,Av. Libertador,R03,APELADA
2302,NTHG LFT,2022/04/08,invalid_hour,105.0,40,AV LIBERTADOR,,PAGADA
2303,BX 55 DOG,2021/09/11,invalid_hour,156.0,80,Av. Siempre Viva,R02,IMPAGA
2304,B 81 JKY,22/01/2020,09:35,,40,Ruta 9,,PAGADA
2305,589222,2020/12/15,15:22,134.0,60,AV LIBERTADOR,,APELADA
2306,810 TCH,invalid_date,15:22,,40,av libertador,R02,PAGADA
2307,VY 90 540,invalid_date,15:22,,40,av libertador,R01,IMPAGA
2308,MX60 NZA,2020/02/19,invalid_hour,53.0,40,Av. Libertador,R01,APELADA
2309,INTIGR8,2022/02/18,09:35,92.0,60,Av Siempre Viva,R03,APELADA
2310,M43 1ZW,25/02/2022,invalid_hour,89.0,80,av libertador,R01,ERROR
2311,BP717,invalid_date,15:22,132.0,60,Av. Siempre Viva,R03,APELADA
2312,VTII AHV,invalid_date,09:35,,40,Av. Siempre Viva,,IMPAGA
2313,B 81 JKY,27/03/2020,15:22,,60,ruta 9,R03,PAGADA
2314,81-ZF-JD,2021/03/23,15:23,106.0,60,Av. Libertador,R03,ERROR
2315,AI7 OVF,25/12/2020,09:36,,40,Av. Libertador,R02,APELADA
2316,831 MDB,2022/02/06,invalid_hour,,80,av libertador,R02,APELADA
2317,WE FLYN,2024/02/04,19:38,126.0,80,Ruta 9,,ERROR
2318,RFH 373,invalid_date,10:36 AM,,80,Av. Siempre Viva,,ERROR
2319,DI2 LOT,invalid_date,10:36 AM,47.0,40,av libertador,,IMPAGA
2320,GE 1466,invalid_date,19:38,84.0,60,av libertador,R02,PAGADA
2321,WU08 YWC,2022-03-27,09:36,77.0,80,Ruta 9,R03,IMPAGA
2322,B 81 JKY,invalid_date,19:38,,40,Av Siempre Viva,R03,APELADA
2323,TL03 GOG,03/09/2022,19:38,126.0,80,ruta 9,,IMPAGA
2324,B 81 JKY,invalid_date,invalid_hour,,40,ruta 9,R02,ERROR
2325,WU08 YWC,2023-06-28,09:36,103.0,40,ruta 9,R01,PAGADA
2326,CBM UK,27/10/2020,10:36 AM,,60,av libertador,R03,PAGADA
2327,PIW 4215,10/10/2022,15:23,142.0,80,Av Siempre Viva,R01,ERROR
2328,HF 58 HXP,2020/08/28,invalid_hour,,60,Av. Siempre Viva,R02,PAGADA
2329,409,2021/03/21,10:36 AM,,40,av libertador,R01,ERROR
2330,M43 1ZW,invalid_date,10:37 AM,,60,AV LIBERTADOR,,APELADA
2331,CT5 B876,2022/11/23,19:39,,80,AV LIBERTADOR,R03,IMPAGA
2332,BP717,invalid_date,09:36,,60,Av Siempre Viva,R03,APELADA
2333,BM -351,18/12/2022,10:37 AM,50.0,40,Av. Siempre Viva,R03,PAGADA
2334,MX60 NZA,12/10/2023,15:23,130.0,80,Av. Libertador,R02,APELADA
2335,66 111 72,07/08/2020,10:37 AM,58.0,60,Av. Libertador,R02,IMPAGA
2336,N HZ 1002,2023-06-18,10:37 AM,70.0,40,Av Siempre Viva,R03,IMPAGA
2337,589222,2022/02/08,09:36,,60,Ruta 9,R02,IMPAGA
2338,AWS 167,03/06/2022,invalid_hour,92.0,60,av libertador,,IMPAGA
2339,HF 3461,30/06/2023,15:23,,60,av libertador,R02,ERROR
2340,BX 55 DOG,invalid_date,09:37,58.0,60,ruta 9,R02,ERROR
2341,YLO8 WUE,29/05/2022,19:39,32.0,40,Av. Siempre Viva,,ERROR
2342,57 777 70,invalid_date,10:37 AM,126.0,80,av libertador,R03,IMPAGA
2343,FVIO UHP,2023-03-23,invalid_hour,,60,Av. Libertador,R01,PAGADA
2344,8B90638,invalid_date,09:37,140.0,60,ruta 9,R03,IMPAGA
2345,81-ZF-JD,2022-08-13,19:39,69.0,40,Av Siempre Viva,,ERROR
2346,TL03 GOG,2021/03/21,15:23,120.0,80,Av Siempre Viva,R02,PAGADA
2347,57 777 70,2022-11-04,invalid_hour,129.0,60,Ruta 9,R03,PAGADA
2348,M20 CPR,invalid_date,15:24,125.0,60,AV LIBERTADOR,R03,IMPAGA
2349,RFH 373,invalid_date,09:37,130.0,60,Ruta 9,,ERROR
2350,FVIO UHP,2021-12-25,invalid_hour,50.0,40,Av Siempre Viva,R01,APELADA
2351,BX 55 DOG,invalid_date,15:24,74.0,40,AV LIBERTADOR,R02,IMPAGA
2352,BP717,30/06/2020,09:37,,80,AV LIBERTADOR,,IMPAGA
2353,TL03 GOG,2021-12-09,invalid_hour,,80,AV LIBERTADOR,R03,PAGADA
2354,DK 414 N,26/07/2021,19:39,,80,Av. Siempre Viva,R03,IMPAGA
2355,FD 1475,invalid_date,15:24,,40,Av. Libertador,,PAGADA
2356,W326 AVE,invalid_date,19:39,,80,Av. Libertador,,ERROR
2357,OUTSTDN,2023/09/09,15:24,,60,Av. Siempre Viva,,ERROR
2358,X IIUME,15/06/2020,19:40,114.0,40,ruta 9,R01,PAGADA
2359,589222,2021/08/05,19:40,,60,Ruta 9,,PAGADA
2360,WU08 YWC,30/07/2023,15:24,68.0,60,Av Siempre Viva,R02,ERROR
2361,990 XYK,invalid_date,19:40,,80,Av. Libertador,,APELADA
2362,AI7 OVF,2023-06-03,15:25,,60,av libertador,R02,ERROR
2363,N HZ 1002,24/06/2021,invalid_hour,,60,av libertador,R03,APELADA
2364,TL03 GOG,2022-03-30,invalid_hour,133.0,60,Av. Libertador,R02,APELADA
2365,T0Y DR,29/01/2022,invalid_hour,121.0,60,Av. Siempre Viva,R03,PAGADA
2366,RFH 373,2020-08-18,invalid_hour,,40,Av. Siempre Viva,R01,APELADA
2367,WU 341 A,2020/06/09,19:40,,80,Av. Libertador,,IMPAGA
2368,GE 1466,16/10/2021,invalid_hour,91.0,40,AV LIBERTADOR,,APELADA
2369,691 XC 80,2023-04-22,19:40,107.0,60,Av. Siempre Viva,R01,ERROR
2370,RFH 373,2022/05/30,10:38 AM,98.0,80,Av Siempre Viva,R02,IMPAGA
2371,GN64 OTP,2022/11/05,10:38 AM,93.0,80,Av. Libertador,R03,PAGADA
2372,M PX 9357,2024/01/02,15:25,128.0,80,Ruta 9,,PAGADA
2373,DK 414 N,18/09/2020,10:38 AM,,60,Av. Siempre Viva,R02,ERROR
2374,W326 AVE,2021/11/23,09:37,80.0,40,ruta 9,R03,ERROR
2375,DI2 LOT,invalid_date,19:41,80.0,40,av libertador,,PAGADA
2376,6EVY261,2022/08/13,19:41,74.0,80,ruta 9,,PAGADA
2377,BHRP 770,2020/07/28,19:41,148.0,80,Av Siempre Viva,,PAGADA
2378,RFH 373,invalid_date,invalid_hour,148.0,80,ruta 9,R02,APELADA
2379,GCP332,invalid_date,19:41,,60,ruta 9,R01,PAGADA
2380,81-ZF-JD,2020-11-01,invalid_hour,,60,ruta 9,R01,PAGADA
2381,INTIGR8,2020-06-30,10:38 AM,97.0,40,Ruta 9,R03,PAGADA
2382,BP717,invalid_date,invalid_hour,112.0,40,Av Siempre Viva,R01,APELADA
2383,691 XC 80,19/05/2023,invalid_hour,67.0,60,av libertador,R01,APELADA
2384,3646 HBH,invalid_date,invalid_hour,68.0,40,av libertador,R01,IMPAGA
2385,GE 1466,07/10/2023,10:38 AM,89.0,80,Av. Siempre Viva,,ERROR
2386,81-ZF-JD,2020-04-28,19:41,,80,Av Siempre Viva,R02,PAGADA
2387,T0Y DR,2023/04/17,15:25,,60,AV LIBERTADOR,R03,ERROR
2388,AWS 167,2022/08/28,10:39 AM,,80,ruta 9,R01,ERROR
2389,831 MDB,2021/10/25,19:42,,80,ruta 9,R02,APELADA
2390,DI2 LOT,2022/05/13,10:39 AM,,60,ruta 9,R01,APELADA
2391,AI7 OVF,28/09/2023,15:25,140.0,60,Ruta 9,R02,PAGADA
2392,BB 8986,invalid_date,19:42,,80,Av. Siempre Viva,,PAGADA
2393,BHRP 770,08/12/2020,09:38,61.0,40,Av. Siempre Viva,R03,IMPAGA
2394,M VU 4688,2020-06-21,19:42,68.0,60,AV LIBERTADOR,R03,ERROR
2395,X IIUME,09/06/2020,15:25,117.0,60,ruta 9,R02,ERROR
2396,M43 1ZW,2021/11/29,19:42,157.0,80,Av Siempre Viva,R01,ERROR
2397,M43 1ZW,2023/05/02,15:26,118.0,80,AV LIBERTADOR,R02,IMPAGA
2398,DI2 LOT,2022-10-15,09:38,,40,AV LIBERTADOR,,IMPAGA
2399,YLO8 WUE,2023/10/21,invalid_hour,,40,Av. Siempre Viva,R01,ERROR
2400,CD 056 01,16/05/2023,15:26,80.0,60,ruta 9,R01,ERROR
2401,WU08 YWC,25/07/2021,19:42,146.0,80,Ruta 9,R02,IMPAGA
2402,WE FLYN,invalid_date,15:26,,80,Av. Libertador,R01,ERROR
2403,AWS 167,2020/11/22,19:43,78.0,40,ruta 9,R01,PAGADA
2404,M20 CPR,2023-04-03,invalid_hour,,60,Av. Siempre Viva,R03,IMPAGA
2405,M VU 4688,invalid_date,19:43,,80,Av. Libertador,R02,ERROR
2406,6NCE831,invalid_date,19:43,,40,Ruta 9,R03,ERROR
2407,6EVY261,invalid_date,19:43,,60,AV LIBERTADOR,,IMPAGA
2408,J1S1,2020/07/24,19:43,,40,Ruta 9,R02,PAGADA
2409,GOOGLE,2022/04/21,19:44,35.0,40,av libertador,R03,APELADA
2410,41 RS TZ,2021-02-10,10:39 AM,,80,AV LIBERTADOR,,IMPAGA
2411,BB 8986,11/03/2021,09:38,,40,AV LIBERTADOR,R01,IMPAGA
2412,409,2020/02/14,15:26,,60,ruta 9,R02,APELADA
2413,HF 58 HXP,01/05/2023,19:44,,80,Av. Siempre Viva,R02,IMPAGA
2414,N HZ 1002,2023-01-27,09:38,81.0,40,Av. Siempre Viva,,IMPAGA
2415,CD 056 01,2023-01-14,09:38,,60,Av. Siempre Viva,,ERROR
2416,WU 341 A,10/03/2021,10:39 AM,,40,ruta 9,R02,PAGADA
2417,HF 58 HXP,2022/08/19,invalid_hour,,60,AV LIBERTADOR,,APELADA
2418,BB 8986,05/02/2022,09:39,,80,Av. Libertador,,PAGADA
2419,HK 06 YMX,2022/02/17,10:39 AM,100.0,80,AV LIBERTADOR,R01,PAGADA
2420,NTHG LFT,invalid_date,19:44,,80,AV LIBERTADOR,,PAGADA
2421,WU08 YWC,2022/07/07,19:44,,60,av libertador,R03,APELADA
2422,VTII AHV,2022/09/24,09:39,53.0,60,Av. Libertador,R01,PAGADA
2423,DK 414 N,2022-03-30,invalid_hour,123.0,60,Av Siempre Viva,R02,PAGADA
2424,M43 1ZW,2021-11-26,15:26,,40,AV LIBERTADOR,R02,ERROR
2425,WU08 YWC,2023-11-26,09:39,117.0,40,ruta 9,R02,IMPAGA
2426,99 998 68,2022/01/05,19:44,,40,AV LIBERTADOR,R01,ERROR
2427,WU08 YWC,23/10/2023,invalid_hour,,80,av libertador,R01,ERROR
2428,WE FLYN,invalid_date,10:40 AM,98.0,40,AV LIBERTADOR,R02,PAGADA
2429,BM -351,23/07/2020,09:39,71.0,80,Ruta 9,R03,APELADA
2430,66 111 72,invalid_date,invalid_hour,,40,AV LIBERTADOR,R01,ERROR
2431,BHRP 770,invalid_date,09:39,,40,av libertador,R02,APELADA
2432,BM -351,2021/12/07,15:27,,80,Av. Libertador,R01,APELADA
2433,NTHG LFT,2023/02/02,19:45,92.0,40,Av Siempre Viva,R03,IMPAGA
2434,HF 3461,2020/04/16,invalid_hour,57.0,40,ruta 9,R01,APELADA
2435,YLO8 WUE,2022-07-15,15:27,,40,Ruta 9,,PAGADA
2436,BHRP 770,2021/10/13,invalid_hour,49.0,40,av libertador,R02,ERROR
2437,66 111 72,2022-04-23,15:27,50.0,40,Av Siempre Viva,R03,IMPAGA
2438,GCP332,10/04/2022,09:40,96.0,60,AV LIBERTADOR,R03,ERROR
2439,BM -351,01/02/2021,19:45,,80,Av Siempre Viva,R02,PAGADA
2440,,21/02/2022,invalid_hour,69.0,60,av libertador,R02,IMPAGA
2441,TL03 GOG,07/05/2022,19:45,77.0,40,Av. Libertador,R01,PAGADA
2442,3646 HBH,24/11/2020,15:27,120.0,40,av libertador,,PAGADA
2443,57 777 70,2020-07-23,09:40,,40,av libertador,R01,IMPAGA
2444,VNK296 GP,invalid_date,09:40,130.0,80,Ruta 9,R03,PAGADA
2445,UM 96 201,30/05/2021,15:27,,80,Av. Libertador,R03,ERROR
2446,990 XYK,03/08/2020,09:40,102.0,80,Ruta 9,R01,APELADA
2447,831 MDB,28/01/2023,09:40,133.0,80,av libertador,R02,APELADA
2448,HAMSTUR,27/06/2020,09:41,,60,ruta 9,R03,PAGADA
2449,CD 056 01,2023-06-09,invalid_hour,67.0,60,av libertador,R02,ERROR
2450,831 MDB,2022/12/01,10:40 AM,126.0,80,Av Siempre Viva,R02,PAGADA
2451,81-ZF-JD,2022/01/25,19:45,72.0,80,Av Siempre Viva,,APELADA
2452,BX 55 DOG,29/08/2020,09:41,,80,Ruta 9,,ERROR
2453,YLO8 WUE,2021-11-26,10:40 AM,,40,av libertador,,IMPAGA
2454,PIW 4215,2020/03/17,10:40 AM,50.0,60,AV LIBERTADOR,R01,ERROR
2455,CD 056 01,invalid_date,15:28,122.0,60,Av. Siempre Viva,R02,PAGADA
2456,0695 DVH,2023/06/11,10:40 AM,,80,ruta 9,,APELADA
2457,CD 056 01,2020-07-05,15:28,,60,Av Siempre Viva,R03,PAGADA
2458,BB 8986,26/12/2022,10:41 AM,34.0,40,Av. Siempre Viva,R01,APELADA
2459,990 XYK,2021/06/10,10:41 AM,,60,Av Siempre Viva,,ERROR
2460,WU 341 A,invalid_date,09:41,,80,ruta 9,R02,PAGADA
2461,8B90638,16/03/2021,09:41,,60,Av Siempre Viva,R01,APELADA
2462,HK 06 YMX,2022-12-13,invalid_hour,37.0,40,AV LIBERTADOR,R01,APELADA
2463,66 111 72,2023/01/25,15:28,,60,Av. Siempre Viva,R01,APELADA
2464,FVIO UHP,invalid_date,09:41,,40,AV LIBERTADOR,,APELADA
2465,M PX 9357,14/09/2021,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA
2466,M VU 4688,2023-08-25,invalid_hour,87.0,80,Ruta 9,R01,PAGADA
2467,NTHG LFT,2021/12/14,19:45,,80,Ruta 9,,IMPAGA
2468,PIW 4215,2020-04-01,15:28,63.0,60,Av. Siempre Viva,R02,APELADA
2469,M VU 4688,2022-10-13,invalid_hour,106.0,40,ruta 9,R03,PAGADA
2470,M43 1ZW,invalid_date,09:42,,40,Av Siempre Viva,,PAGADA
2471,AWS 167,2023-07-23,10:41 AM,45.0,40,Av Siempre Viva,R03,ERROR
2472,GOOGLE,invalid_date,10:41 AM,107.0,40,Av. Libertador,R02,APELADA
2473,29 999 61,06/08/2023,19:46,,60,Av. Libertador,,ERROR
2474,BM -351,2023-09-01,19:46,,60,Ruta 9,R01,APELADA
2475,M VU 4688,2022-07-20,19:46,,40,ruta 9,,IMPAGA
2476,57 777 70,11/06/2021,19:46,94.0,40,Av. Siempre Viva,R01,APELADA
2477,GLEN1E,27/08/2023,09:42,113.0,40,Av. Siempre Viva,,APELADA
2478,WU08 YWC,invalid_date,invalid_hour,,80,av libertador,R02,PAGADA
2479,MX60 NZA,invalid_date,09:42,58.0,40,av libertador,R01,APELADA
2480,BP717,invalid_date,09:42,125.0,60,Ruta 9,R03,IMPAGA
2481,FVIO UHP,2021/12/15,invalid_hour,85.0,40,Av. Siempre Viva,,PAGADA
2482,UW3932,18/10/2021,10:41 AM,,40,Ruta 9,R03,ERROR
2483,57 777 70,2024/02/04,10:42 AM,95.0,40,ruta 9,R03,ERROR
2484,CBM UK,29/10/2021,15:28,109.0,80,Av Siempre Viva,R02,IMPAGA
2485,HF 58 HXP,invalid_date,15:29,86.0,60,ruta 9,R01,ERROR
2486,8B90638,26/07/2021,15:29,,80,AV LIBERTADOR,R02,IMPAGA
2487,PIW 4215,2022-04-24,invalid_hour,,40,av libertador,R03,ERROR
2488,M20 CPR,2022-10-22,19:46,,40,AV LIBERTADOR,R01,ERROR
2489,GLEN1E,2020-12-23,09:43,70.0,40,ruta 9,R03,PAGADA
2490,J1S1,2021-09-19,19:47,66.0,60,av libertador,,IMPAGA
2491,WE FLYN,2022/07/07,15:29,,40,ruta 9,R03,PAGADA
2492,BB 8986,invalid_date,19:47,115.0,40,Ruta 9,R01,ERROR
2493,6EVY261,2022/03/07,invalid_hour,107.0,40,av libertador,R03,APELADA
2494,AWS 167,2020/08/04,10:42 AM,62.0,60,Ruta 9,R02,IMPAGA
2495,FD 1475,2020/09/18,invalid_hour,,60,ruta 9,R02,PAGADA
2496,831 MDB,2022-10-15,09:43,,80,Ruta 9,,IMPAGA
2497,589222,2020-11-07,invalid_hour,,40,Av Siempre Viva,R02,APELADA
2498,WU08 YWC,27/03/2020,invalid_hour,,60,Ruta 9,R02,PAGADA
2499,CBM UK,25/08/2020,invalid_hour,,60,Av Siempre Viva,,IMPAGA
2500,NTHG LFT,16/08/2023,invalid_hour,63.0,40,av libertador,R01,APELADA
2501,6NCE831,invalid_date,10:42 AM,,60,AV LIBERTADOR,R01,IMPAGA
2502,81-ZF-JD,30/08/2023,10:42 AM,85.0,80,av libertador,,APELADA
2503,VY 90 540,22/02/2021,invalid_hour,,80,Av. Siempre Viva,R01,IMPAGA
2504,691 XC 80,2022-09-07,09:43,114.0,40,Ruta 9,R01,IMPAGA
2505,BM -351,2020/11/10,09:43,132.0,80,Av. Siempre Viva,,PAGADA
2506,OUTSTDN,2023/07/25,invalid_hour,52.0,60,Av. Siempre Viva,,APELADA
2507,WE FLYN,15/10/2022,09:43,124.0,60,Av Siempre Viva,,IMPAGA
2508,29 999 61,invalid_date,19:47,,80,av libertador,R02,ERROR
2509,MX60 NZA,2023-12-02,10:42 AM,106.0,40,Av. Libertador,R01,IMPAGA
2510,BM -351,2021/03/06,19:47,71.0,80,AV LIBERTADOR,R02,PAGADA
2511,BX 55 DOG,2023-10-15,invalid_hour,,40,AV LIBERTADOR,R01,PAGADA
2512,AI7 OVF,2022/02/22,10:43 AM,81.0,40,AV LIBERTADOR,R03,IMPAGA
2513,AWS 167,18/11/2020,19:47,,40,AV LIBERTADOR,,APELADA
2514,CD 056 01,19/02/2023,09:44,,40,av libertador,R01,ERROR
2515,B 81 JKY,2020/04/30,10:43 AM,,80,Ruta 9,,APELADA
2516,J1S1,invalid_date,15:29,102.0,40,Av. Siempre Viva,R03,IMPAGA
2517,OUTSTDN,2023-11-19,invalid_hour,140.0,80,Av Siempre Viva,R01,APELADA
2518,HK 06 YMX,invalid_date,15:29,49.0,40,Av. Siempre Viva,R03,APELADA
2519,W326 AVE,invalid_date,09:44,,40,ruta 9,R03,PAGADA
2520,AI7 OVF,2021/03/09,09:44,112.0,40,Av Siempre Viva,R02,PAGADA
2521,409,2023-09-01,15:30,,60,Av. Libertador,R03,ERROR
2522,M43 1ZW,2020-12-09,19:48,,60,ruta 9,R01,IMPAGA
2523,UM 96 201,2021/08/19,09:44,64.0,40,ruta 9,R03,APELADA
2524,HK 06 YMX,2022/10/22,invalid_hour,,80,AV LIBERTADOR,R02,IMPAGA
2525,CBM UK,2021-02-09,invalid_hour,,40,AV LIBERTADOR,,PAGADA
2526,M20 CPR,2020-07-14,19:48,,60,ruta 9,,ERROR
2527,6EVY261,2020/04/22,09:44,144.0,80,Av Siempre Viva,R03,ERROR
2528,6NCE831,27/03/2020,19:48,,60,Av Siempre Viva,,PAGADA
